match_id,tournament_id,stage_name,stadium_id,home_team_id,away_team_id,home_team_score,away_team_score,home_team_score_penalties,away_team_score_penalties,home_team_win,away_team_win,draw
M-2014-28,WC-2014,group stage,S-013,T-29,T-30,2,2,0,0,0,0,1
M-2014-29,WC-2014,group stage,S-010,T-48,T-08,1,0,0,0,1,0,0
M-2014-30,WC-2014,group stage,S-020,T-06,T-59,1,0,0,0,1,0,0
M-2014-31,WC-2014,group stage,S-016,T-68,T-01,2,4,0,0,0,1,0
M-2014-32,WC-2014,group stage,S-014,T-79,T-56,2,2,0,0,0,0,1
M-2014-33,WC-2014,group stage,S-011,T-04,T-70,0,3,0,0,0,1,0
M-2014-34,WC-2014,group stage,S-022,T-46,T-13,2,0,0,0,1,0,0
M-2014-35,WC-2014,group stage,S-009,T-11,T-09,1,4,0,0,0,1,0
M-2014-36,WC-2014,group stage,S-018,T-17,T-44,1,3,0,0,0,1,0
M-2014-37,WC-2014,group stage,S-008,T-16,T-27,0,0,0,0,0,0,1
M-2014-38,WC-2014,group stage,S-015,T-39,T-80,0,1,0,0,0,1,0
M-2014-39,WC-2014,group stage,S-010,T-42,T-15,1,4,0,0,0,1,0
M-2014-40,WC-2014,group stage,S-013,T-31,T-40,2,1,0,0,1,0,0
M-2014-41,WC-2014,group stage,S-021,T-08,T-36,3,1,0,0,1,0,0
M-2014-42,WC-2014,group stage,S-016,T-48,T-03,2,3,0,0,0,1,0
M-2014-43,WC-2014,group stage,S-014,T-33,T-72,0,3,0,0,0,1,0
M-2014-44,WC-2014,group stage,S-020,T-24,T-28,0,0,0,0,0,0,1
M-2014-45,WC-2014,group stage,S-009,T-56,T-30,2,1,0,0,1,0,0
M-2014-46,WC-2014,group stage,S-018,T-79,T-29,0,1,0,0,0,1,0
M-2014-47,WC-2014,group stage,S-011,T-01,T-59,1,1,0,0,0,0,1
M-2014-48,WC-2014,group stage,S-022,T-68,T-06,0,1,0,0,0,1,0
M-2014-49,WC-2014,round of 16,S-008,T-09,T-13,1,1,3,2,1,0,0
M-2014-50,WC-2014,round of 16,S-020,T-15,T-80,2,0,0,0,1,0,0
M-2014-51,WC-2014,round of 16,S-013,T-46,T-44,2,1,0,0,1,0,0
M-2014-52,WC-2014,round of 16,S-018,T-16,T-31,1,1,5,3,1,0,0
M-2014-53,WC-2014,round of 16,S-009,T-28,T-48,2,0,0,0,1,0,0
M-2014-54,WC-2014,round of 16,S-016,T-29,T-01,2,1,0,0,1,0,0
M-2014-55,WC-2014,round of 16,S-022,T-03,T-72,1,0,0,0,1,0,0
M-2014-56,WC-2014,round of 16,S-021,T-06,T-79,2,1,0,0,1,0,0
M-2014-57,WC-2014,quarter-finals,S-020,T-28,T-29,0,1,0,0,0,1,0
M-2014-58,WC-2014,quarter-finals,S-013,T-09,T-15,2,1,0,0,1,0,0
M-2014-59,WC-2014,quarter-finals,S-009,T-03,T-06,1,0,0,0,1,0,0
M-2014-60,WC-2014,quarter-finals,S-021,T-46,T-16,0,0,4,3,1,0,0
M-2014-61,WC-2014,semi-finals,S-008,T-09,T-29,1,7,0,0,0,1,0
M-2014-62,WC-2014,semi-finals,S-022,T-46,T-03,0,0,2,4,0,1,0
M-2014-63,WC-2014,third-place match,S-009,T-09,T-46,0,3,0,0,0,1,0
M-2014-64,WC-2014,final,S-020,T-29,T-03,1,0,0,0,1,0,0
M-2018-01,WC-2018,group stage,S-109,T-59,T-60,5,0,0,0,1,0,0
M-2018-02,WC-2018,group stage,S-118,T-25,T-80,0,1,0,0,0,1,0
M-2018-03,WC-2018,group stage,S-113,T-45,T-36,0,1,0,0,0,1,0
M-2018-04,WC-2018,group stage,S-116,T-56,T-70,3,3,0,0,0,0,1
M-2018-05,WC-2018,group stage,S-108,T-28,T-04,2,1,0,0,1,0,0
M-2018-06,WC-2018,group stage,S-110,T-03,T-35,1,1,0,0,0,0,1
M-2018-07,WC-2018,group stage,S-115,T-54,T-21,0,1,0,0,0,1,0
M-2018-08,WC-2018,group stage,S-107,T-17,T-48,2,0,0,0,1,0,0
M-2018-09,WC-2018,group stage,S-114,T-16,T-63,0,1,0,0,0,1,0
M-2018-10,WC-2018,group stage,S-109,T-29,T-44,0,1,0,0,0,1,0
M-2018-11,WC-2018,group stage,S-112,T-09,T-72,1,1,0,0,0,0,1
M-2018-12,WC-2018,group stage,S-111,T-71,T-68,1,0,0,0,1,0,0
M-2018-13,WC-2018,group stage,S-116,T-06,T-52,3,0,0,0,1,0,0
M-2018-14,WC-2018,group stage,S-117,T-75,T-27,1,2,0,0,0,1,0
M-2018-15,WC-2018,group stage,S-115,T-15,T-42,1,2,0,0,0,1,0
M-2018-16,WC-2018,group stage,S-110,T-55,T-62,1,2,0,0,0,1,0
M-2018-17,WC-2018,group stage,S-113,T-59,T-25,3,1,0,0,1,0,0
M-2018-18,WC-2018,group stage,S-109,T-56,T-45,1,0,0,0,1,0,0
M-2018-19,WC-2018,group stage,S-112,T-80,T-60,1,0,0,0,1,0,0
M-2018-20,WC-2018,group stage,S-108,T-36,T-70,0,1,0,0,0,1,0
M-2018-21,WC-2018,group stage,S-114,T-21,T-04,1,1,0,0,0,0,1
M-2018-22,WC-2018,group stage,S-118,T-28,T-54,1,0,0,0,1,0,0
M-2018-23,WC-2018,group stage,S-111,T-03,T-17,0,3,0,0,0,1,0
M-2018-24,WC-2018,group stage,S-113,T-09,T-16,2,0,0,0,1,0,0
M-2018-25,WC-2018,group stage,S-117,T-48,T-35,2,0,0,0,1,0,0
M-2018-26,WC-2018,group stage,S-107,T-63,T-72,1,2,0,0,0,1,0
M-2018-27,WC-2018,group stage,S-110,T-06,T-75,5,2,0,0,1,0,0
M-2018-28,WC-2018,group stage,S-112,T-68,T-44,1,2,0,0,0,1,0
M-2018-29,WC-2018,group stage,S-116,T-29,T-71,2,1,0,0,1,0,0
M-2018-30,WC-2018,group stage,S-111,T-27,T-52,6,1,0,0,1,0,0
M-2018-31,WC-2018,group stage,S-118,T-42,T-62,2,2,0,0,0,0,1
M-2018-32,WC-2018,group stage,S-108,T-55,T-15,0,3,0,0,0,1,0
M-2018-33,WC-2018,group stage,S-117,T-60,T-25,2,1,0,0,1,0,0
M-2018-34,WC-2018,group stage,S-114,T-80,T-59,3,0,0,0,1,0,0
M-2018-35,WC-2018,group stage,S-107,T-70,T-45,2,2,0,0,0,0,1
M-2018-36,WC-2018,group stage,S-115,T-36,T-56,1,1,0,0,0,0,1
M-2018-37,WC-2018,group stage,S-116,T-04,T-54,0,2,0,0,0,1,0
M-2018-38,WC-2018,group stage,S-109,T-21,T-28,0,0,0,0,0,0,1
M-2018-39,WC-2018,group stage,S-112,T-35,T-17,1,2,0,0,0,1,0
M-2018-40,WC-2018,group stage,S-113,T-48,T-03,1,2,0,0,0,1,0
M-2018-41,WC-2018,group stage,S-108,T-68,T-29,2,0,0,0,1,0,0
M-2018-42,WC-2018,group stage,S-118,T-44,T-71,0,3,0,0,0,1,0
M-2018-43,WC-2018,group stage,S-110,T-63,T-09,0,2,0,0,0,1,0
M-2018-44,WC-2018,group stage,S-111,T-72,T-16,2,2,0,0,0,0,1
M-2018-45,WC-2018,group stage,S-117,T-42,T-55,0,1,0,0,0,1,0
M-2018-46,WC-2018,group stage,S-114,T-62,T-15,0,1,0,0,0,1,0
M-2018-47,WC-2018,group stage,S-107,T-27,T-06,0,1,0,0,0,1,0
M-2018-48,WC-2018,group stage,S-115,T-52,T-75,1,2,0,0,0,1,0
M-2018-49,WC-2018,round of 16,S-108,T-28,T-03,4,3,0,0,1,0,0
M-2018-50,WC-2018,round of 16,S-116,T-80,T-56,2,1,0,0,1,0,0
M-2018-51,WC-2018,round of 16,S-109,T-70,T-59,1,1,3,4,0,1,0
M-2018-52,WC-2018,round of 16,S-111,T-17,T-21,1,1,3,2,1,0,0
M-2018-53,WC-2018,round of 16,S-114,T-09,T-44,2,0,0,0,1,0,0
M-2018-54,WC-2018,round of 16,S-112,T-06,T-42,3,2,0,0,1,0,0
M-2018-55,WC-2018,round of 16,S-113,T-71,T-72,1,0,0,0,1,0,0
M-2018-56,WC-2018,round of 16,S-110,T-15,T-27,1,1,3,4,0,1,0
M-2018-57,WC-2018,quarter-finals,S-111,T-80,T-28,0,2,0,0,0,1,0
M-2018-58,WC-2018,quarter-finals,S-108,T-09,T-06,1,2,0,0,0,1,0
M-2018-59,WC-2018,quarter-finals,S-114,T-71,T-27,0,2,0,0,0,1,0
M-2018-60,WC-2018,quarter-finals,S-116,T-59,T-17,2,2,3,4,0,1,0
M-2018-61,WC-2018,semi-finals,S-113,T-28,T-06,1,0,0,0,1,0,0
M-2018-62,WC-2018,semi-finals,S-109,T-17,T-27,2,1,0,0,1,0,0
M-2018-63,WC-2018,third-place match,S-113,T-06,T-27,2,0,0,0,1,0,0
M-2018-64,WC-2018,final,S-109,T-28,T-17,4,2,0,0,1,0,0
